id_client,nom_complet,email,tranche_age,sexe,ville,segment_client,canal_acquisition,region
C01704,Ahmed Chraibi,ahmed.chraibi294@yahoo.fr,,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00646,Zineb Ghazali,zineb.ghazali718@hotmail.com,,m,Oujda,Gold,Direct,Oriental
C01598,Sanaa Bennani,sanaa.bennani231@yahoo.fr,45-54,f,TNG,Silver,Instagram,
C03890,Khadija Jebli,,,f,Agadir,Gold,Direct,Souss-Massa
C03101,Omar Kabbaj,omar.kabbaj982@outlook.com,45-54,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C04572,Zineb Jebli,zineb.jebli845@outlook.com,65+,m,Meknès,Gold,Facebook,Fès-Meknès
C02930,Imane Kabbaj,imane.kabbaj465@yahoo.fr,65+,m,Meknès,Bronze,Google,Fès-Meknès
C00892,Khadija Jebli,khadija.jebli715@yahoo.fr,35-44,m,Meknès,Gold,Facebook,Fès-Meknès
C03686,Anas Bennani,anas.bennani749@gmail.com,65+,f,Agadir,Gold,Facebook,Souss-Massa
C01240,Fatima Drissi,fatima.drissi204@yahoo.fr,,m,Marrakech,Gold,Direct,Marrakech-Safi
C02426,Imane Bennani,imane.bennani308@hotmail.com,,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04771,Omar Alami,omar.alami406@gmail.com,45-54,m,Fès,Gold,Google,Fès-Meknès
C02956,Khadija Idrissi,khadija.idrissi626@gmail.com,,f,Agadir,Gold,Google,Souss-Massa
C04820,Imane Ghazali,imane.ghazali994@yahoo.fr,35-44,m,Meknès,Gold,Facebook,Fès-Meknès
C04282,Imane Kabbaj,imane.kabbaj998@hotmail.com,25-34,m,Fès,Gold,Direct,Fès-Meknès
C03426,Youssef Kabbaj,youssef.kabbaj285@yahoo.fr,,f,Agadir,Bronze,Google,Souss-Massa
C03231,Khadija Drissi,khadija.drissi979@gmail.com,,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00372,Mehdi Kabbaj,mehdi.kabbaj592@outlook.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C03785,Khadija Drissi,khadija.drissi427@gmail.com,,m,Casablanca,Bronze,Instagram,Casablanca-Settat
C03496,Fatima El Fassi,,65+,f,Meknès,Gold,Instagram,Fès-Meknès
C02020,Imane Drissi,imane.drissi693@gmail.com,65+,m,TANGER,Silver,Facebook,
C03755,Zineb Idrissi,zineb.idrissi490@outlook.com,65+,m,Casablanca,Gold,Facebook,Casablanca-Settat
C03483,Omar Drissi,omar.drissi814@yahoo.fr,55-64,m,TNG,Gold,Instagram,
C01450,Youssef Jebli,youssef.jebli795@outlook.com,45-54,m,Meknès,Gold,Google,Fès-Meknès
C00981,Fatima Ghazali,fatima.ghazali92@gmail.com,18-24,f,Meknès,Gold,Google,Fès-Meknès
C04312,Youssef Drissi,youssef.drissi238@hotmail.com,,f,TANGER,Gold,Google,
C03527,Ahmed Alami,ahmed.alami765@outlook.com,,f,Casablanca,Bronze,Google,Casablanca-Settat
C04347,Anas Haddad,anas.haddad959@hotmail.com,65+,m,Marrakech,Gold,Google,Marrakech-Safi
C04729,Imane Drissi,imane.drissi337@gmail.com,65+,f,Oujda,Bronze,Facebook,Oriental
C01068,Mehdi Bennani,mehdi.bennani617@hotmail.com,35-44,f,Marrakech,Gold,Google,Marrakech-Safi
C00120,Sanaa Alami,sanaa.alami495@gmail.com,,m,Agadir,Gold,Direct,Souss-Massa
C00121,Khadija Jebli,khadija.jebli495@hotmail.com,65+,f,tanger,Gold,Facebook,
C01295,Fatima Bennani,fatima.bennani392@outlook.com,,m,Tnja,Silver,Direct,
C02348,Omar El Fassi,,25-34,m,Oujda,Gold,Instagram,Oriental
C00905,Khadija Idrissi,khadija.idrissi216@hotmail.com,65+,m,Rabat,Bronze,Instagram,Rabat-Salé-Kénitra
C02485,Mehdi Jebli,mehdi.jebli352@yahoo.fr,25-34,f,Casablanca,Gold,Google,Casablanca-Settat
C03907,Omar Chraibi,omar.chraibi845@outlook.com,25-34,m,Fès,Bronze,Facebook,Fès-Meknès
C02792,Mehdi Kabbaj,mehdi.kabbaj143@gmail.com,35-44,m,Meknès,Gold,Direct,Fès-Meknès
C02100,Zineb Chraibi,zineb.chraibi248@hotmail.com,35-44,f,Agadir,Gold,Google,Souss-Massa
C04864,Sanaa Bennani,sanaa.bennani398@hotmail.com,55-64,m,Fès,Gold,Facebook,Fès-Meknès
C03572,Zineb Kabbaj,zineb.kabbaj576@outlook.com,65+,f,Tnja,Bronze,Direct,
C03923,Fatima Alami,fatima.alami236@outlook.com,,m,Marrakech,Gold,Direct,Marrakech-Safi
C00862,Imane Alami,imane.alami283@yahoo.fr,65+,m,Agadir,Bronze,Direct,Souss-Massa
C00331,Khadija Jebli,khadija.jebli283@gmail.com,,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02349,Khadija El Fassi,,35-44,m,Fès,Gold,Google,Fès-Meknès
C02129,Youssef El Fassi,,65+,f,Oujda,Gold,Facebook,Oriental
C04183,Anas Haddad,anas.haddad907@yahoo.fr,65+,m,Tanger,Gold,Google,Tanger-Tétouan-Al Hoceïma
C00516,Fatima Chraibi,fatima.chraibi663@hotmail.com,65+,m,TNG,Bronze,Instagram,
C00029,Sanaa Chraibi,sanaa.chraibi687@gmail.com,,f,Marrakech,Silver,Direct,Marrakech-Safi
C00353,Ahmed Drissi,ahmed.drissi707@hotmail.com,55-64,f,tanger,Gold,Direct,
C03788,Zineb Drissi,,,m,tanger,Gold,Google,
C02152,Youssef Bennani,youssef.bennani901@hotmail.com,45-54,m,Tnja,Silver,Instagram,
C02531,Ahmed Haddad,ahmed.haddad12@hotmail.com,65+,m,Meknès,Gold,Direct,Fès-Meknès
C00396,Mehdi Idrissi,mehdi.idrissi125@hotmail.com,35-44,m,Agadir,Gold,Facebook,Souss-Massa
C01220,Ahmed Haddad,ahmed.haddad158@outlook.com,,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C04205,Fatima Chraibi,fatima.chraibi176@outlook.com,35-44,f,Marrakech,Gold,Google,Marrakech-Safi
C02077,Khadija Jebli,khadija.jebli181@outlook.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C00747,Khadija Bennani,khadija.bennani77@outlook.com,65+,m,Meknès,Gold,Google,Fès-Meknès
C04391,Omar Chraibi,omar.chraibi877@outlook.com,65+,m,Casablanca,Gold,Instagram,Casablanca-Settat
C02777,Khadija Bennani,khadija.bennani134@outlook.com,,f,Fès,Gold,Facebook,Fès-Meknès
C00904,Mehdi Bennani,mehdi.bennani107@yahoo.fr,25-34,m,Oujda,Gold,Google,Oriental
C02827,Sanaa El Fassi,,,m,Oujda,Gold,Google,Oriental
C04627,Youssef Bennani,youssef.bennani322@outlook.com,65+,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C04935,Omar Ghazali,omar.ghazali885@gmail.com,25-34,m,tanger,Bronze,Instagram,
C02516,Youssef Jebli,,65+,f,TNG,Gold,Direct,
C01786,Anas Kabbaj,anas.kabbaj669@yahoo.fr,45-54,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C02457,Khadija Idrissi,khadija.idrissi463@gmail.com,65+,m,Agadir,Gold,Instagram,Souss-Massa
C04228,Fatima Alami,fatima.alami580@outlook.com,45-54,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02266,Zineb Idrissi,,35-44,f,Agadir,Gold,Instagram,Souss-Massa
C03930,Sanaa Bennani,sanaa.bennani575@outlook.com,65+,m,Oujda,Gold,Facebook,Oriental
C04067,Omar Kabbaj,omar.kabbaj802@gmail.com,,m,Oujda,Gold,Facebook,Oriental
C01346,Mehdi Chraibi,mehdi.chraibi249@hotmail.com,25-34,f,Marrakech,Gold,Instagram,Marrakech-Safi
C04001,Anas Drissi,anas.drissi696@yahoo.fr,35-44,m,Marrakech,Gold,Google,Marrakech-Safi
C03187,Ahmed Chraibi,ahmed.chraibi421@yahoo.fr,45-54,f,Marrakech,Gold,Facebook,Marrakech-Safi
C04984,Zineb Ghazali,,,m,Casablanca,Gold,Instagram,Casablanca-Settat
C02820,Sanaa Haddad,sanaa.haddad176@hotmail.com,35-44,f,tanger,Gold,Direct,
C04212,Imane Bennani,,65+,m,TNG,Silver,Direct,
C00816,Fatima Chraibi,fatima.chraibi528@outlook.com,35-44,f,Fès,Bronze,Instagram,Fès-Meknès
C02082,Omar Kabbaj,omar.kabbaj451@gmail.com,18-24,m,Meknès,Gold,Direct,Fès-Meknès
C03278,Sanaa Haddad,sanaa.haddad646@yahoo.fr,,f,Fès,Gold,Instagram,Fès-Meknès
C01232,Khadija Alami,khadija.alami576@outlook.com,25-34,m,Agadir,Gold,Facebook,Souss-Massa
C01524,Zineb Kabbaj,zineb.kabbaj915@outlook.com,65+,m,Casablanca,Bronze,Facebook,Casablanca-Settat
C02548,Youssef Ghazali,youssef.ghazali208@hotmail.com,55-64,m,TNG,Gold,Instagram,
C01093,Omar El Fassi,,45-54,m,Fès,Gold,Direct,Fès-Meknès
C00035,Mehdi Alami,mehdi.alami406@hotmail.com,65+,f,Casablanca,Gold,Google,Casablanca-Settat
C03606,Youssef Kabbaj,youssef.kabbaj656@yahoo.fr,55-64,f,Marrakech,Bronze,Facebook,Marrakech-Safi
C02783,Zineb Idrissi,zineb.idrissi333@hotmail.com,45-54,m,Casablanca,Gold,Facebook,Casablanca-Settat
C02484,Khadija Alami,khadija.alami627@gmail.com,25-34,f,Oujda,Gold,Facebook,Oriental
C04560,Fatima El Fassi,,,f,Meknès,Gold,Instagram,Fès-Meknès
C03203,Imane Bennani,imane.bennani708@outlook.com,65+,f,Fès,Silver,Facebook,Fès-Meknès
C03103,Khadija Haddad,khadija.haddad475@hotmail.com,65+,f,Marrakech,Gold,Direct,Marrakech-Safi
C03664,Imane Ghazali,imane.ghazali866@yahoo.fr,,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00788,Zineb Bennani,zineb.bennani597@outlook.com,,m,Fès,Bronze,Facebook,Fès-Meknès
C00921,Sanaa Jebli,sanaa.jebli486@outlook.com,65+,f,Marrakech,Gold,Instagram,Marrakech-Safi
C00683,Khadija Haddad,khadija.haddad704@gmail.com,,m,Casablanca,Gold,Facebook,Casablanca-Settat
C03532,Zineb Jebli,zineb.jebli38@hotmail.com,65+,m,Meknès,Gold,Facebook,Fès-Meknès
C04267,Imane Haddad,imane.haddad353@hotmail.com,,m,Agadir,Gold,Facebook,Souss-Massa
C00040,Sanaa El Fassi,,25-34,m,Casablanca,Gold,Google,Casablanca-Settat
C04112,Imane Drissi,imane.drissi571@outlook.com,65+,f,Marrakech,Gold,Facebook,Marrakech-Safi
C02613,Sanaa Alami,sanaa.alami455@outlook.com,45-54,f,Rabat,Bronze,Facebook,Rabat-Salé-Kénitra
C03529,Zineb Bennani,zineb.bennani301@yahoo.fr,,f,Agadir,Bronze,Instagram,Souss-Massa
C03748,Ahmed Drissi,ahmed.drissi610@hotmail.com,65+,m,Meknès,Gold,Instagram,Fès-Meknès
C03625,Imane Chraibi,imane.chraibi635@yahoo.fr,<18,f,Oujda,Gold,Google,Oriental
C04172,Imane Drissi,imane.drissi853@outlook.com,18-24,f,Oujda,Gold,Facebook,Oriental
C03262,Omar Haddad,omar.haddad436@yahoo.fr,,m,Tnja,Gold,Facebook,
C01953,Khadija Chraibi,khadija.chraibi268@hotmail.com,65+,m,tanger,Bronze,Instagram,
C01207,Omar Jebli,omar.jebli590@gmail.com,65+,f,Marrakech,Gold,Google,Marrakech-Safi
C00201,Youssef El Fassi,,65+,m,Fès,Gold,Instagram,Fès-Meknès
C02022,Fatima Drissi,fatima.drissi262@yahoo.fr,65+,f,Casablanca,Gold,Instagram,Casablanca-Settat
C02325,Mehdi Chraibi,mehdi.chraibi502@outlook.com,65+,f,Agadir,Gold,Facebook,Souss-Massa
C00578,Khadija Haddad,khadija.haddad436@outlook.com,65+,f,TNG,Gold,Direct,
C02911,Anas Drissi,anas.drissi330@outlook.com,35-44,f,Meknès,Gold,Facebook,Fès-Meknès
C02912,Imane Haddad,imane.haddad944@hotmail.com,55-64,m,Agadir,Gold,Facebook,Souss-Massa
C00994,Khadija Kabbaj,,,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C01781,Zineb Kabbaj,zineb.kabbaj545@outlook.com,<18,f,Rabat,Silver,Direct,Rabat-Salé-Kénitra
C02924,Imane Idrissi,imane.idrissi466@yahoo.fr,65+,f,Agadir,Gold,Facebook,Souss-Massa
C01768,Fatima Jebli,fatima.jebli309@gmail.com,,f,Oujda,Bronze,Facebook,Oriental
C04861,Ahmed Jebli,ahmed.jebli764@outlook.com,65+,f,Meknès,Gold,Google,Fès-Meknès
C00211,Omar Jebli,omar.jebli997@yahoo.fr,,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C01955,Ahmed El Fassi,,,f,Casablanca,Gold,Google,Casablanca-Settat
C02413,Sanaa Idrissi,sanaa.idrissi249@hotmail.com,<18,m,tanger,Gold,Google,
C02463,Fatima El Fassi,,45-54,f,Oujda,Gold,Instagram,Oriental
C00552,Khadija Ghazali,khadija.ghazali84@gmail.com,,f,Rabat,Silver,Instagram,Rabat-Salé-Kénitra
C04561,Khadija Idrissi,khadija.idrissi605@outlook.com,65+,m,Tanger,Gold,Facebook,Tanger-Tétouan-Al Hoceïma
C02398,Anas Jebli,anas.jebli531@outlook.com,,f,Fès,Bronze,Instagram,Fès-Meknès
C00473,Anas Jebli,anas.jebli956@gmail.com,55-64,f,Casablanca,Gold,Direct,Casablanca-Settat
C01773,Sanaa El Fassi,,,m,Fès,Gold,Google,Fès-Meknès
C01128,Zineb Chraibi,zineb.chraibi684@hotmail.com,65+,m,Meknès,Gold,Instagram,Fès-Meknès
C03921,Fatima Jebli,,,m,Meknès,Gold,Facebook,Fès-Meknès
C00493,Zineb El Fassi,,65+,m,Meknès,Gold,Facebook,Fès-Meknès
C00557,Imane Haddad,imane.haddad476@outlook.com,35-44,f,Tnja,Gold,Google,
C01659,Sanaa Drissi,sanaa.drissi266@gmail.com,65+,m,Oujda,Bronze,Direct,Oriental
C00059,Fatima El Fassi,,,f,Rabat,Bronze,Instagram,Rabat-Salé-Kénitra
C01176,Anas Bennani,anas.bennani248@hotmail.com,35-44,m,TNG,Gold,Direct,
C04471,Mehdi Idrissi,mehdi.idrissi297@gmail.com,45-54,m,Meknès,Gold,Instagram,Fès-Meknès
C01702,Omar Kabbaj,omar.kabbaj300@yahoo.fr,,f,Casablanca,Bronze,Instagram,Casablanca-Settat
C03307,Ahmed El Fassi,,,m,Casablanca,Gold,Direct,Casablanca-Settat
C03000,Ahmed Drissi,ahmed.drissi356@outlook.com,55-64,m,Meknès,Bronze,Instagram,Fès-Meknès
C04026,Ahmed Drissi,ahmed.drissi914@gmail.com,<18,m,Oujda,Gold,Instagram,Oriental
C03193,Sanaa Haddad,sanaa.haddad182@outlook.com,35-44,m,Fès,Silver,Direct,Fès-Meknès
C04122,Anas Kabbaj,anas.kabbaj832@outlook.com,18-24,m,Agadir,Gold,Facebook,Souss-Massa
C01055,Anas El Fassi,,25-34,m,Agadir,Gold,Instagram,Souss-Massa
C02192,Sanaa Jebli,sanaa.jebli237@hotmail.com,,m,Meknès,Silver,Facebook,Fès-Meknès
C04015,Fatima Bennani,,65+,f,Oujda,Gold,Facebook,Oriental
C04226,Omar Idrissi,omar.idrissi364@outlook.com,18-24,m,Fès,Gold,Google,Fès-Meknès
C00619,Sanaa Idrissi,sanaa.idrissi634@outlook.com,35-44,m,Agadir,Gold,Direct,Souss-Massa
C02982,Mehdi Drissi,mehdi.drissi523@yahoo.fr,,f,Casablanca,Silver,Facebook,Casablanca-Settat
C02140,Imane Jebli,imane.jebli19@outlook.com,55-64,m,Fès,Gold,Direct,Fès-Meknès
C03436,Mehdi Chraibi,mehdi.chraibi565@gmail.com,,f,Fès,Gold,Facebook,Fès-Meknès
C04566,Anas Kabbaj,anas.kabbaj551@gmail.com,65+,m,tanger,Gold,Instagram,
C02239,Sanaa Drissi,sanaa.drissi884@gmail.com,25-34,m,Rabat,Bronze,Facebook,Rabat-Salé-Kénitra
C04308,Youssef Bennani,youssef.bennani350@gmail.com,,f,Fès,Gold,Instagram,Fès-Meknès
C03519,Zineb Kabbaj,zineb.kabbaj926@yahoo.fr,,f,Fès,Gold,Facebook,Fès-Meknès
C03641,Zineb Idrissi,zineb.idrissi388@hotmail.com,65+,f,Oujda,Gold,Direct,Oriental
C03277,Sanaa Alami,sanaa.alami714@gmail.com,45-54,f,Agadir,Gold,Google,Souss-Massa
C02991,Ahmed Haddad,ahmed.haddad769@gmail.com,,m,Fès,Gold,Facebook,Fès-Meknès
C01854,Youssef Idrissi,youssef.idrissi702@outlook.com,65+,m,TNG,Gold,Facebook,
C01372,Ahmed Haddad,ahmed.haddad939@hotmail.com,35-44,m,Tnja,Gold,Facebook,
C02904,Sanaa Kabbaj,sanaa.kabbaj378@yahoo.fr,25-34,f,Fès,Gold,Direct,Fès-Meknès
C04483,Fatima El Fassi,,55-64,f,Agadir,Bronze,Direct,Souss-Massa
C00537,Youssef Alami,youssef.alami630@hotmail.com,65+,f,Marrakech,Silver,Instagram,Marrakech-Safi
C02087,Sanaa Idrissi,sanaa.idrissi128@hotmail.com,,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C01805,Fatima Alami,fatima.alami860@gmail.com,65+,m,tanger,Gold,Instagram,
C03317,Anas Idrissi,anas.idrissi401@outlook.com,65+,f,Meknès,Bronze,Facebook,Fès-Meknès
C00440,Ahmed El Fassi,,25-34,m,Marrakech,Bronze,Instagram,Marrakech-Safi
C03329,Fatima Jebli,fatima.jebli937@yahoo.fr,25-34,m,Tnja,Gold,Instagram,
C03675,Sanaa Alami,sanaa.alami657@outlook.com,65+,m,Marrakech,Gold,Direct,Marrakech-Safi
C00819,Zineb Kabbaj,zineb.kabbaj287@gmail.com,45-54,m,Oujda,Gold,Direct,Oriental
C01917,Mehdi Kabbaj,mehdi.kabbaj629@yahoo.fr,65+,f,Meknès,Gold,Facebook,Fès-Meknès
C01753,Imane Jebli,imane.jebli426@yahoo.fr,,m,Meknès,Gold,Facebook,Fès-Meknès
C03239,Youssef Drissi,youssef.drissi143@yahoo.fr,45-54,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C03707,Sanaa Drissi,sanaa.drissi125@gmail.com,,m,Meknès,Silver,Facebook,Fès-Meknès
C00842,Zineb Kabbaj,zineb.kabbaj779@yahoo.fr,65+,f,Marrakech,Gold,Direct,Marrakech-Safi
C01759,Khadija Jebli,khadija.jebli381@outlook.com,35-44,m,TNG,Gold,Google,
C03905,Ahmed Bennani,ahmed.bennani802@gmail.com,,f,TANGER,Bronze,Google,
C03552,Omar Jebli,omar.jebli168@gmail.com,18-24,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C00152,Ahmed Alami,ahmed.alami251@gmail.com,,m,Oujda,Silver,Google,Oriental
C02302,Youssef Idrissi,youssef.idrissi713@gmail.com,,f,Marrakech,Gold,Google,Marrakech-Safi
C04022,Anas Kabbaj,anas.kabbaj72@gmail.com,,m,Agadir,Gold,Instagram,Souss-Massa
C01788,Omar Chraibi,omar.chraibi218@hotmail.com,,m,Meknès,Bronze,Facebook,Fès-Meknès
C00989,Zineb Bennani,zineb.bennani680@hotmail.com,25-34,f,Rabat,Silver,Google,Rabat-Salé-Kénitra
C01088,Anas Chraibi,anas.chraibi253@outlook.com,18-24,m,Tnja,Gold,Direct,
C02336,Sanaa Drissi,,,m,Marrakech,Gold,Direct,Marrakech-Safi
C02071,Zineb Chraibi,zineb.chraibi395@gmail.com,,m,Agadir,Gold,Instagram,Souss-Massa
C04475,Youssef Bennani,youssef.bennani76@hotmail.com,,f,Agadir,Gold,Google,Souss-Massa
C04052,Mehdi Jebli,mehdi.jebli338@hotmail.com,65+,m,Casablanca,Silver,Direct,Casablanca-Settat
C03376,Omar Kabbaj,omar.kabbaj662@hotmail.com,,m,Agadir,Gold,Google,Souss-Massa
C01648,Ahmed Bennani,ahmed.bennani902@hotmail.com,55-64,m,Oujda,Gold,Direct,Oriental
C01323,Anas Idrissi,anas.idrissi996@hotmail.com,,m,Tnja,Gold,Direct,
C02928,Ahmed Chraibi,,,f,Fès,Gold,Facebook,Fès-Meknès
C01818,Fatima Jebli,fatima.jebli921@outlook.com,,m,Marrakech,Gold,Direct,Marrakech-Safi
C03098,Zineb Bennani,zineb.bennani24@gmail.com,35-44,f,Tnja,Gold,Facebook,
C03129,Khadija Jebli,khadija.jebli908@outlook.com,65+,m,Fès,Gold,Facebook,Fès-Meknès
C03434,Khadija Idrissi,khadija.idrissi371@gmail.com,65+,f,Agadir,Gold,Google,Souss-Massa
C02405,Fatima Drissi,fatima.drissi557@gmail.com,55-64,f,Oujda,Gold,Instagram,Oriental
C04495,Youssef Ghazali,youssef.ghazali282@yahoo.fr,,m,Casablanca,Gold,Instagram,Casablanca-Settat
C00829,Fatima Drissi,fatima.drissi116@hotmail.com,35-44,m,Marrakech,Gold,Facebook,Marrakech-Safi
C02509,Imane Idrissi,imane.idrissi93@yahoo.fr,65+,f,Oujda,Gold,Google,Oriental
C03219,Mehdi Alami,mehdi.alami230@hotmail.com,65+,m,Oujda,Gold,Google,Oriental
C04897,Zineb Kabbaj,zineb.kabbaj369@yahoo.fr,,f,Agadir,Silver,Instagram,Souss-Massa
C02969,Sanaa Haddad,sanaa.haddad676@hotmail.com,45-54,m,Meknès,Gold,Instagram,Fès-Meknès
C02028,Imane Alami,imane.alami453@hotmail.com,65+,m,Fès,Gold,Facebook,Fès-Meknès
C03185,Sanaa El Fassi,,65+,m,Fès,Gold,Facebook,Fès-Meknès
C02016,Zineb Bennani,zineb.bennani426@outlook.com,,f,Casablanca,Gold,Direct,Casablanca-Settat
C01578,Khadija Haddad,khadija.haddad138@gmail.com,65+,f,Rabat,Silver,Google,Rabat-Salé-Kénitra
C00806,Youssef Kabbaj,youssef.kabbaj672@gmail.com,35-44,m,Meknès,Gold,Facebook,Fès-Meknès
C03015,Omar Jebli,omar.jebli348@yahoo.fr,55-64,m,Meknès,Silver,Instagram,Fès-Meknès
C02390,Sanaa Idrissi,sanaa.idrissi262@hotmail.com,65+,f,Agadir,Gold,Google,Souss-Massa
C04604,Omar Chraibi,omar.chraibi968@yahoo.fr,45-54,m,Agadir,Gold,Direct,Souss-Massa
C00070,Khadija El Fassi,,25-34,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02737,Youssef Alami,youssef.alami371@hotmail.com,45-54,m,Casablanca,Silver,Instagram,Casablanca-Settat
C01823,Fatima Idrissi,fatima.idrissi640@gmail.com,55-64,m,tanger,Gold,Instagram,
C01369,Khadija Bennani,khadija.bennani604@gmail.com,,m,Oujda,Gold,Facebook,Oriental
C00508,Mehdi Idrissi,,65+,f,Tnja,Gold,Facebook,
C03769,Fatima El Fassi,,55-64,f,Marrakech,Silver,Google,Marrakech-Safi
C03220,Fatima Idrissi,fatima.idrissi294@outlook.com,,m,Fès,Gold,Facebook,Fès-Meknès
C01775,Mehdi Haddad,mehdi.haddad161@yahoo.fr,,m,Meknès,Gold,Direct,Fès-Meknès
C03939,Fatima El Fassi,,45-54,m,Casablanca,Gold,Facebook,Casablanca-Settat
C02281,Fatima Jebli,fatima.jebli649@gmail.com,,f,Rabat,Bronze,Facebook,Rabat-Salé-Kénitra
C02989,Anas Kabbaj,anas.kabbaj991@gmail.com,,f,Casablanca,Gold,Direct,Casablanca-Settat
C00755,Anas El Fassi,,25-34,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C04739,Imane Haddad,imane.haddad785@hotmail.com,,f,Meknès,Gold,Instagram,Fès-Meknès
C02356,Omar Idrissi,omar.idrissi499@gmail.com,,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00217,Sanaa Kabbaj,sanaa.kabbaj30@yahoo.fr,65+,f,Fès,Gold,Facebook,Fès-Meknès
C04750,Fatima Bennani,fatima.bennani229@outlook.com,,m,Meknès,Gold,Facebook,Fès-Meknès
C00975,Fatima Chraibi,fatima.chraibi330@yahoo.fr,,m,Meknès,Gold,Facebook,Fès-Meknès
C04416,Khadija Jebli,khadija.jebli169@yahoo.fr,65+,m,Fès,Gold,Facebook,Fès-Meknès
C03002,Youssef Bennani,youssef.bennani200@yahoo.fr,55-64,m,Oujda,Gold,Direct,Oriental
C02586,Imane Drissi,imane.drissi57@hotmail.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C02802,Omar Kabbaj,omar.kabbaj177@gmail.com,45-54,m,Marrakech,Silver,Facebook,Marrakech-Safi
C04133,Fatima Idrissi,fatima.idrissi848@yahoo.fr,18-24,m,Casablanca,Gold,Google,Casablanca-Settat
C00991,Omar Idrissi,omar.idrissi806@hotmail.com,,m,Marrakech,Silver,Facebook,Marrakech-Safi
C02120,Imane Jebli,imane.jebli91@gmail.com,65+,f,Fès,Gold,Instagram,Fès-Meknès
C03432,Sanaa El Fassi,,65+,m,tanger,Gold,Instagram,
C00338,Youssef Idrissi,youssef.idrissi888@outlook.com,65+,m,Tanger,Gold,Direct,Tanger-Tétouan-Al Hoceïma
C00625,Fatima El Fassi,,25-34,m,Agadir,Gold,Direct,Souss-Massa
C00125,Sanaa Ghazali,sanaa.ghazali866@outlook.com,,f,Casablanca,Bronze,Facebook,Casablanca-Settat
C04478,Mehdi Jebli,mehdi.jebli593@gmail.com,,f,Agadir,Gold,Google,Souss-Massa
C02646,Youssef Ghazali,youssef.ghazali632@outlook.com,65+,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C02559,Youssef Drissi,youssef.drissi892@hotmail.com,,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C00332,Youssef Bennani,youssef.bennani748@outlook.com,65+,m,Marrakech,Gold,Instagram,Marrakech-Safi
C02886,Anas Bennani,anas.bennani567@outlook.com,65+,m,Rabat,Bronze,Facebook,Rabat-Salé-Kénitra
C00011,Zineb Alami,zineb.alami601@hotmail.com,,f,Fès,Silver,Instagram,Fès-Meknès
C04454,Omar El Fassi,,65+,f,Oujda,Gold,Google,Oriental
C04154,Mehdi Chraibi,mehdi.chraibi189@outlook.com,45-54,f,Oujda,Silver,Direct,Oriental
C04842,Sanaa Haddad,sanaa.haddad504@yahoo.fr,,f,TNG,Bronze,Facebook,
C04387,Khadija Ghazali,khadija.ghazali212@gmail.com,,f,Meknès,Gold,Instagram,Fès-Meknès
C03899,Omar Chraibi,omar.chraibi933@gmail.com,45-54,m,Oujda,Gold,Google,Oriental
C01632,Youssef Ghazali,youssef.ghazali319@yahoo.fr,65+,m,Oujda,Gold,Direct,Oriental
C03410,Anas Alami,anas.alami812@yahoo.fr,,f,Marrakech,Gold,Direct,Marrakech-Safi
C02545,Anas Kabbaj,anas.kabbaj887@gmail.com,18-24,m,Oujda,Gold,Google,Oriental
C03033,Omar Idrissi,omar.idrissi207@outlook.com,45-54,m,Casablanca,Gold,Instagram,Casablanca-Settat
C04628,Anas El Fassi,,<18,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00864,Youssef Alami,youssef.alami223@hotmail.com,65+,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C04780,Omar Alami,omar.alami106@yahoo.fr,,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C02616,Imane Kabbaj,,,f,Fès,Gold,Direct,Fès-Meknès
C01611,Zineb Bennani,zineb.bennani326@gmail.com,35-44,f,Marrakech,Gold,Google,Marrakech-Safi
C03090,Sanaa Alami,sanaa.alami169@gmail.com,,f,Fès,Gold,Direct,Fès-Meknès
C04256,Anas Haddad,anas.haddad619@yahoo.fr,,f,Meknès,Gold,Direct,Fès-Meknès
